class id,filepaths,label,scientific name,Big Garden Bird Watch '22 Rank,BoCC5 Status,Source
3,withBackground/Wood_Pigeon/(90)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://avibirds.com/wp-content/uploads/2021/02/common-woodpigeon-adult.jpg
3,withBackground/Wood_Pigeon/(91)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides-cdn.com/cdn/gallery/birds/WOODPXXX.jpg?&amp;height=1080
3,withBackground/Wood_Pigeon/(92)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.pentaxuser.com/images/gallery/2017/05/large/woodpigeon_1493990444.jpg
3,withBackground/Wood_Pigeon/(93)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/8616/15781128608_8bb247d582_b.jpg
3,withBackground/Wood_Pigeon/(94)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdforum.net/gallery/woodpigeon.640686/full
3,withBackground/Wood_Pigeon/(95)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides-cdn.com/cdn/gallery/birds/YoungWoodpigeon1X.jpg?&amp;height=1080
3,withBackground/Wood_Pigeon/(96)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.theenglishgarden.co.uk/wp-content/uploads/2020/01/Woodpigeon-feature.jpg
3,withBackground/Wood_Pigeon/(97)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprodmigration%2Fweb%2Fbin%2F60fdecd6-9c3e-330d-ac59-4ff07320f112.jpg?crop=780%2C520%2C0%2C0&amp;resize=1180
3,withBackground/Wood_Pigeon/(98)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.bto.org/sites/default/files/styles/400_wide/public/shared_images/gbw/species/woodpigeon/woodpigeon-birdswoodpjillpakenham300x199.jpg?itok=JfRjicJO
3,withBackground/Wood_Pigeon/(99)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://birdwatchireland.ie/app/uploads/2019/01/Woodpigeon-22-Michael-Finn-600x400.jpg
3,withBackground/Wood_Pigeon/(100)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://cdn.birdwatchingdaily.com/2017/07/Common-Wood-Old-Hunstanton.jpg
3,withBackground/Wood_Pigeon/(101)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://4.bp.blogspot.com/-gq-AGBNmPk4/VIb47xRlh5I/AAAAAAAAcu8/tnpyyAs9kCg/s1600/1b%2Bwood%2Bpigeon.jpg
3,withBackground/Wood_Pigeon/(102)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://bushsnobinafrica.files.wordpress.com/2015/08/dscn5489-copy.jpg
3,withBackground/Wood_Pigeon/(103)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides-cdn.com/cdn/gallery/birdguides/21f420a5-eacb-4b7c-a6f4-b5aef85f5a7f.jpg?&amp;height=1080
3,withBackground/Wood_Pigeon/(104)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.thehallofeinar.com/wp-content/uploads/2018/09/Woodpigeon-The-Hall-of-Einar-7224.jpg
3,withBackground/Wood_Pigeon/(105)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides.com/cdn/gallery/birds/WoodPigeon.jpg
3,withBackground/Wood_Pigeon/(106)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides.com/cdn/gallery/birds/WOODP1X.jpg
3,withBackground/Wood_Pigeon/(107)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides.com/cdn/gallery/birds/0NL_7904a.jpg
3,withBackground/Wood_Pigeon/(108)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides.com/cdn/gallery/birds/IMG_0058.jpg
3,withBackground/Wood_Pigeon/(109)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://community.rspb.org.uk/community/cfs-file.ashx/__key/communityserver-discussions-components-files/144336/CD1A1402.jpg
3,withBackground/Wood_Pigeon/(110)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://i.pinimg.com/originals/ab/d7/a0/abd7a0dabe4dda10980e72e336ba851f.jpg
3,withBackground/Wood_Pigeon/(111)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdwords.co.uk/wp-content/uploads/2019/10/Common-Woodpigeon.jpg
3,withBackground/Wood_Pigeon/(112)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.wildlifeinsight.com/wp-content/gallery/gb_birds/woodpigeon_3144.jpg
3,withBackground/Wood_Pigeon/(113)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides-cdn.com/cdn/gallery/birdguides/bcf47427-c7ce-4055-8519-08e03f016e34.jpg?&amp;height=1080
3,withBackground/Wood_Pigeon/(114)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://i.pinimg.com/originals/25/a7/4e/25a74ed9bf2fdf48fbf842c40f331e39.jpg
3,withBackground/Wood_Pigeon/(115)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://4.bp.blogspot.com/-GwJZFE1jfh8/UBVBr1EBMWI/AAAAAAAAVq8/pxcf3bqnxjQ/s1600/Woodpigeon+054.JPG
3,withBackground/Wood_Pigeon/(116)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/833/42661395974_2e1cd3afda_b.jpg
3,withBackground/Wood_Pigeon/(117)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/65535/49663062917_68cfd09c30_b.jpg
3,withBackground/Wood_Pigeon/(118)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdforum.net/gallery/woodpigeon.143020/full
3,withBackground/Wood_Pigeon/(119)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.arthurgrosset.com/europebirds/photos/colpald48.jpg
3,withBackground/Wood_Pigeon/(120)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides-cdn.com/cdn/gallery/birds/1Z9A3219WOODPIGEON1.jpg?&amp;height=1080
3,withBackground/Wood_Pigeon/(121)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/7718/17257893285_67e2e6180c_b.jpg
3,withBackground/Wood_Pigeon/(122)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://highburywildlifegarden.org.uk/wp-content/uploads/2014/04/No-6-Woodpigeon.jpg
3,withBackground/Wood_Pigeon/(123)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdforum.net/gallery/woodpigeon.635965/full
3,withBackground/Wood_Pigeon/(124)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://i.ytimg.com/vi/X8pReEklKlw/maxresdefault.jpg
3,withBackground/Wood_Pigeon/(125)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/7124/7566730596_22771cf3c6_b.jpg
3,withBackground/Wood_Pigeon/(126)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.theenglishgarden.co.uk/wp-content/uploads/2020/01/woodpigeon-2.jpg
3,withBackground/Wood_Pigeon/(127)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://images.on-this.website/4752_19106625745e9c2e6d6c8e5.jpg
3,withBackground/Wood_Pigeon/(128)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.surfbirds.com/community-blogs/clairesell/files/2013/11/Juv-Woodpigeon1-1024x685.jpg
3,withBackground/Wood_Pigeon/(129)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://images.on-this.website/4752_4578940145ee771a50b415.jpg
3,withBackground/Wood_Pigeon/(130)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://avibirds.com/wp-content/uploads/2021/02/common-woodpigeon-distribution.jpg
3,withBackground/Wood_Pigeon/(131)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/65535/51144890655_6746e5f661.jpg
3,withBackground/Wood_Pigeon/(132)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://i0.wp.com/www.eastlondonlines.co.uk/ell_wp/wp-content/uploads/2011/03/woodpigeon.jpg
3,withBackground/Wood_Pigeon/(133)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.fungiforays.co.uk/wp-content/uploads/WoodPigeon.jpg
3,withBackground/Wood_Pigeon/(134)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/65535/50961771456_394e9eb505_b.jpg
3,withBackground/Wood_Pigeon/(135)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://tgreybirds.com/Woodpigeon5S.jpg
3,withBackground/Wood_Pigeon/(136)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://2.bp.blogspot.com/-diIDE3dhjv8/UinxPq86ihI/AAAAAAAAI8w/9H-Qp2V9UBE/s1600/IMG_2375.jpg
3,withBackground/Wood_Pigeon/(137)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://avibirds.com/wp-content/uploads/2021/02/common-woodpigeon.jpg
3,withBackground/Wood_Pigeon/(138)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://i1.wp.com/walneywildlife.walney.net/wp-content/uploads/2020/04/IMG_0374-Woodpigeon-building-nest-in-garden-6th-April-2020-Copy.jpg
3,withBackground/Wood_Pigeon/(139)jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://i0.wp.com/bugwomanlondon.com/wp-content/uploads/2014/06/woodpigeon-blog-3.jpg
3,withBackground/Wood_Pigeon/(140)jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.permuted.org.uk/photography/wp-content/uploads/2013/11/woodpigeon_3110134489.jpg
3,withBackground/Wood_Pigeon/(141)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(142)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(143)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(144)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(145)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(146)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(147)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(148)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(149)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
3,withBackground/Wood_Pigeon/(150)jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
4,withBackground/Blackbird/(1)jpg,Blackbird,Turdus merula,5,Green,https://3.bp.blogspot.com/-hwDFUYwsB3U/VaTTItILS3I/AAAAAAAC1T4/QwpGWBPZx1Y/s1600/Turdus_merula.jpg
4,withBackground/Blackbird/(2)jpg,Blackbird,Turdus merula,5,Green,https://i.pinimg.com/736x/b8/1b/68/b81b6852580af9cd7bc00e74698c072c.jpg
4,withBackground/Blackbird/(3)jpg,Blackbird,Turdus merula,5,Green,http://www.wildbirdgallery.com/images/birds/turdus_merula/merula_20130323_3670.jpg
4,withBackground/Blackbird/(4)jpg,Blackbird,Turdus merula,5,Green,https://upload.wikimedia.org/wikipedia/commons/9/9d/Turdus_Merula_in_Saint_Sernin_Croped.jpg
4,withBackground/Blackbird/(5)jpg,Blackbird,Turdus merula,5,Green,https://img6.juzaphoto.com/001/shared_files/uploads/3824911_l.jpg
4,withBackground/Blackbird/(6)jpg,Blackbird,Turdus merula,5,Green,https://img2.juzaphoto.com/001/shared_files/uploads_hr/3034374_large42608.jpg
4,withBackground/Blackbird/(7)jpg,Blackbird,Turdus merula,5,Green,http://3.bp.blogspot.com/-PArpR6vDMN4/UMtgXTy7z2I/AAAAAAAAE58/KOJNEPvijjo/s1600/mirlo-turdus-merula-01.jpg
4,withBackground/Blackbird/(8)jpg,Blackbird,Turdus merula,5,Green,https://animaldiversity.org/collections/contributors/david_blank/Turdus_merula1/medium.jpg
4,withBackground/Blackbird/(9)jpg,Blackbird,Turdus merula,5,Green,https://animaldiversity.org/collections/contributors/david_blank/Tmerula1/medium.jpg
4,withBackground/Blackbird/(10)jpg,Blackbird,Turdus merula,5,Green,https://naturfotografen-forum.de/data/o/129/646786/image.jpg
4,withBackground/Blackbird/(11)jpg,Blackbird,Turdus merula,5,Green,https://www.viva.fct.unl.pt/sites/www.viva.fct.unl.pt/files/imagens/aves/turdus_merula_acabar_fotos/turdus_merula2_jose_frade_face.jpg
4,withBackground/Blackbird/(12)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/5705/23263708904_c657cf647a_b.jpg
4,withBackground/Blackbird/(13)jpg,Blackbird,Turdus merula,5,Green,https://img2.juzaphoto.com/001/shared_files/uploads/468999_l.jpg
4,withBackground/Blackbird/(14)jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/mraz/turdus-merula-20x_17a825.jpg
4,withBackground/Blackbird/(15)jpg,Blackbird,Turdus merula,5,Green,https://www.viva.fct.unl.pt/sites/www.viva.fct.unl.pt/files/imagens/aves/turdus_merula_acabar_fotos/t._merula_by_ze_manel2.jpg
4,withBackground/Blackbird/(16)jpg,Blackbird,Turdus merula,5,Green,https://eskipaper.com/images/common-blackbird-turdus-merula-1.jpg
4,withBackground/Blackbird/(17)jpg,Blackbird,Turdus merula,5,Green,http://www.tf79.ch/nature/photos/turdus-merula002.jpg
4,withBackground/Blackbird/(18)jpg,Blackbird,Turdus merula,5,Green,https://orig00.deviantart.net/da5f/f/2011/272/5/c/turdus_merula_by_lenamakarova-d4ba6dz.jpg
4,withBackground/Blackbird/(19)jpg,Blackbird,Turdus merula,5,Green,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/5ef9e840-c17e-4d66-8a6a-97246f7fc2b7/dbbylo3-ef95134b-8966-4aae-a6e5-a9a46d2a9b08.jpg/v1/fill/w_1600,h_1978,q_75,strp/turdus_merula_by_m_m_f_dbbylo3-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTk3OCIsInBhdGgiOiJcL2ZcLzVlZjllODQwLWMxN2UtNGQ2Ni04YTZhLTk3MjQ2ZjdmYzJiN1wvZGJieWxvMy1lZjk1MTM0Yi04OTY2LTRhYWUtYTZlNS1hOWE0NmQyYTliMDguanBnIiwid2lkdGgiOiI8PTE2MDAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.QZc4fB8n6yVpk3mXLpe4MzmNwp5uCwUP5s3kLE_dhtg"
4,withBackground/Blackbird/(20)jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/sevcik/turdus-merula--xxxkos_dsg8311.jpg
4,withBackground/Blackbird/(21)jpg,Blackbird,Turdus merula,5,Green,http://www.wildbirdgallery.com/images/birds/turdus_merula/merula1_0705.jpg
4,withBackground/Blackbird/(22)jpg,Blackbird,Turdus merula,5,Green,https://img00.deviantart.net/a0a4/i/2014/026/5/6/turdus_merula_by_svitakovaeva-d73u840.jpg
4,withBackground/Blackbird/(23)jpg,Blackbird,Turdus merula,5,Green,https://www.hlasek.com/foto/turdus_merula_hz0551.jpg
4,withBackground/Blackbird/(24)jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/mraz/turdus-merula-74x_14a463.jpg
4,withBackground/Blackbird/(25)jpg,Blackbird,Turdus merula,5,Green,https://antropocene.it/wp-content/uploads/2019/05/Turdus_merula.jpg
4,withBackground/Blackbird/(26)jpg,Blackbird,Turdus merula,5,Green,http://upload.wikimedia.org/wikipedia/commons/2/2c/Turdus_merula_female_(d1).jpg
4,withBackground/Blackbird/(27)jpg,Blackbird,Turdus merula,5,Green,http://www.scientificlib.com/en/Biology/Animalia/Chordata/Aves/images/TurdusMerula1.jpg
4,withBackground/Blackbird/(28)jpg,Blackbird,Turdus merula,5,Green,https://farm4.staticflickr.com/3943/15505540391_33066e4914_z.jpg
4,withBackground/Blackbird/(29)jpg,Blackbird,Turdus merula,5,Green,http://www.hlasek.com/foto/turdus_merula_bn0220.jpg
4,withBackground/Blackbird/(30)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/65535/49801071861_939e611a8f_b.jpg
4,withBackground/Blackbird/(31)jpg,Blackbird,Turdus merula,5,Green,https://i.pinimg.com/736x/06/5b/82/065b82b8250531a9d13b80874bd031c9.jpg
4,withBackground/Blackbird/(32)jpg,Blackbird,Turdus merula,5,Green,http://www.tf79.ch/nature/photos/turdus-merula001.jpg
4,withBackground/Blackbird/(33)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/5176/5438897905_1d8cacb70b.jpg
4,withBackground/Blackbird/(34)jpg,Blackbird,Turdus merula,5,Green,http://www.naturephoto-cz.com/photos/mraz/turdus-merula-94x_13f616.jpg
4,withBackground/Blackbird/(35)jpg,Blackbird,Turdus merula,5,Green,http://www.naturephoto-cz.com/photos/mraz/turdus-merula-93x_15b683.jpg
4,withBackground/Blackbird/(36)jpg,Blackbird,Turdus merula,5,Green,https://www.birdforum.net/gallery/turdus-merula.401846/full
4,withBackground/Blackbird/(37)jpg,Blackbird,Turdus merula,5,Green,http://www.naturephoto-cz.com/photos/mraz/turdus-merula-74x_14a463.jpg
4,withBackground/Blackbird/(38)jpg,Blackbird,Turdus merula,5,Green,https://i.ytimg.com/vi/WjSEwlK1TIo/maxresdefault.jpg
4,withBackground/Blackbird/(39)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/1520/23564023944_a01353c25a_b.jpg
4,withBackground/Blackbird/(40)jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/sevcik/turdus-merula--75x_kos_dso2808.jpg
4,withBackground/Blackbird/(41)jpg,Blackbird,Turdus merula,5,Green,https://focusingonwildlife.com/news/wp-content/gallery/blackbird-turdus-merula/blackbird_0_wm.jpg
4,withBackground/Blackbird/(42)jpg,Blackbird,Turdus merula,5,Green,https://i.pinimg.com/originals/b4/7a/11/b47a11fb4c5e2ccb8e79a3c70117aadb.jpg
4,withBackground/Blackbird/(43)jpg,Blackbird,Turdus merula,5,Green,https://img6.juzaphoto.com/001/shared_files/uploads/3824911_m.jpg
4,withBackground/Blackbird/(44)jpg,Blackbird,Turdus merula,5,Green,http://animal.memozee.com/ArchOLD-6/1169991420.jpg
4,withBackground/Blackbird/(45)jpg,Blackbird,Turdus merula,5,Green,http://www.naturephoto-cz.com/photos/mraz/turdus-merula-21x_13f626.jpg
4,withBackground/Blackbird/(46)jpg,Blackbird,Turdus merula,5,Green,https://focusingonwildlife.com/news/wp-content/gallery/blackbird-turdus-merula/blackbird_1_0.jpg
4,withBackground/Blackbird/(47)jpg,Blackbird,Turdus merula,5,Green,https://www.eldiario.es/fotos/Turdus-Merula_EDIIMA20161125_0084_19.jpg
4,withBackground/Blackbird/(48)jpg,Blackbird,Turdus merula,5,Green,https://img2.juzaphoto.com/001/shared_files/uploads/85614_m.jpg
4,withBackground/Blackbird/(49)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/1680/23565415633_9c752d1c75_b.jpg
4,withBackground/Blackbird/(50)jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/mraz/turdus-merula-10x_13f110.jpg
4,withBackground/Blackbird/(51)jpg,Blackbird,Turdus merula,5,Green,http://www.naturephoto-cz.com/photos/andera/turdus-merula-55x_kos3.jpg
4,withBackground/Blackbird/(52)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/65535/47966837362_1ba21ce42c.jpg
4,withBackground/Blackbird/(53)jpg,Blackbird,Turdus merula,5,Green,https://i.ytimg.com/vi/1I_XXNeJoeE/maxresdefault.jpg
4,withBackground/Blackbird/(54)jpg,Blackbird,Turdus merula,5,Green,http://picture-worl.org/_media/img/medium/turdus-merula--linnaeus-1758.jpg
4,withBackground/Blackbird/(55)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/65535/46962843725_27fe519c90.jpg
4,withBackground/Blackbird/(56)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/8645/15973954393_a49b140f5f_b.jpg
4,withBackground/Blackbird/(57)jpg,Blackbird,Turdus merula,5,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3158191_m.jpg
4,withBackground/Blackbird/(58)jpg,Blackbird,Turdus merula,5,Green,https://i0.wp.com/www.exworld.fr/WordPress/wp-content/images/yonne-2016/Turdus-merula.jpg
4,withBackground/Blackbird/(59)jpg,Blackbird,Turdus merula,5,Green,https://www.asturnatura.com/photo/_files/photogallery/f461bc70f5586c5ea6d301c0fb49cd56.jpg
4,withBackground/Blackbird/(60)jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/mraz/turdus-merula-99x_17a762.jpg
4,withBackground/Blackbird/(61)jpg,Blackbird,Turdus merula,5,Green,http://www.wallwork.me.uk/Downthegarden2/turdusmerulamale.jpg
4,withBackground/Blackbird/(62)jpg,Blackbird,Turdus merula,5,Green,http://www.france-animaux.org/medias/images/turdus-merula-3-.jpg
4,withBackground/Blackbird/(63)jpg,Blackbird,Turdus merula,5,Green,https://lh4.googleusercontent.com/-hbABf46qTGE/TW1p2c5d4pI/AAAAAAAAD7g/jfmlJTMrMGU/s1600/Mirlo+com%25C3%25BAn+%2528Turdus+merula%2529.JPG
4,withBackground/Blackbird/(64)jpg,Blackbird,Turdus merula,5,Green,https://img6.juzaphoto.com/001/shared_files/uploads/3849794_m.jpg
4,withBackground/Blackbird/(65)jpg,Blackbird,Turdus merula,5,Green,http://2.bp.blogspot.com/-itSfPk9W_h4/UCZ8_k6jumI/AAAAAAAABwk/Be-Qz9ks8Bg/s1600/P6160793.JPG
4,withBackground/Blackbird/(66)jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/birds/turdus-merula-126624.jpg
4,withBackground/Blackbird/(67)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/65535/49673844461_2a89e8b353.jpg
4,withBackground/Blackbird/(68)jpg,Blackbird,Turdus merula,5,Green,http://www.aphotofauna.com/images/birds/blackbird_turdus_merula_male_17-11-05.jpg
4,withBackground/Blackbird/(69)jpg,Blackbird,Turdus merula,5,Green,http://lesoiseauxdufaucigny.l.e.pic.centerblog.net/o/a4c31860.jpg
4,withBackground/Blackbird/(70)jpg,Blackbird,Turdus merula,5,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3596895_l.jpg
4,withBackground/Blackbird/(71)jpg,Blackbird,Turdus merula,5,Green,https://antropocene.it/wp-content/uploads/2019/05/Turdus_merula-800x445.jpg
4,withBackground/Blackbird/(72)jpg,Blackbird,Turdus merula,5,Green,http://www.naturephoto-cz.com/photos/birds/turdus-merula-126966.jpg
4,withBackground/Blackbird/(73)jpg,Blackbird,Turdus merula,5,Green,http://www.france-animaux.org/medias/images/turdus-merula-4-.jpg
4,withBackground/Blackbird/(74)jpg,Blackbird,Turdus merula,5,Green,https://i.pinimg.com/736x/46/ca/27/46ca27a68f494e84f09b3e94cf19c44f--sons.jpg
4,withBackground/Blackbird/(75)jpg,Blackbird,Turdus merula,5,Green,https://farm5.staticflickr.com/4553/24066086847_0af41ac744_b.jpg
4,withBackground/Blackbird/(76)jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/mraz/turdus-merula-21x_13f612.jpg
4,withBackground/Blackbird/(77)jpg,Blackbird,Turdus merula,5,Green,http://gallery.new-ecopsychology.org/photo/birds/blackbird_(turdus_merula).jpg
4,withBackground/Blackbird/(78)jpg,Blackbird,Turdus merula,5,Green,https://aminus3.s3.amazonaws.com/image/g0019/u00018187/i02098705/c332981d70489a3e1af7972ed95bc412_giant.jpg
4,withBackground/Blackbird/(79)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/65535/49974487857_4af2f38721.jpg
4,withBackground/Blackbird/(80)jpg,Blackbird,Turdus merula,5,Green,http://4.bp.blogspot.com/-xLE5_xKZRwE/T5xlWy3AOjI/AAAAAAAAAtw/qmrom7sT6M8/s1600/TURDUS+MERULA.jpg
4,withBackground/Blackbird/(81)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/65535/49929697792_c4c9e5dbe7.jpg
4,withBackground/Blackbird/(82)jpg,Blackbird,Turdus merula,5,Green,https://naturfotografen-forum.de/data/o/162/813765/image.jpg
4,withBackground/Blackbird/(83)jpg,Blackbird,Turdus merula,5,Green,http://www.hlasek.com/foto/turdus_merula_hz0472.jpg
4,withBackground/Blackbird/(84)jpg,Blackbird,Turdus merula,5,Green,http://gallery.new-ecopsychology.org/photo/birds/blackbird_(turdus_merula)-9.jpg
4,withBackground/Blackbird/(85)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/65535/50125105221_d4a3e1ceca.jpg
4,withBackground/Blackbird/(86)jpg,Blackbird,Turdus merula,5,Green,https://www.viva.fct.unl.pt/sites/www.viva.fct.unl.pt/files/imagens/aves/turdus_merula_acabar_fotos/turdus_merula4_jose_frade_face.jpg
4,withBackground/Blackbird/(87)jpg,Blackbird,Turdus merula,5,Green,http://3.bp.blogspot.com/-lNQsUvVx3l4/UCZ9iYZYl4I/AAAAAAAABws/Tsqgxb7yA9s/s1600/P6160809.JPG
4,withBackground/Blackbird/(88)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/3763/12419855243_2ed4c1b37b.jpg
4,withBackground/Blackbird/(89)jpg,Blackbird,Turdus merula,5,Green,http://gallery.new-ecopsychology.org/photo/birds/blackbird_(turdus_merula)-5.jpg
4,withBackground/Blackbird/(90)jpg,Blackbird,Turdus merula,5,Green,https://focusingonwildlife.com/news/wp-content/gallery/blackbird-turdus-merula/blackbird_0.jpg
4,withBackground/Blackbird/(91)jpg,Blackbird,Turdus merula,5,Green,https://live.staticflickr.com/7667/16482135753_b1ac23f174.jpg
4,withBackground/Blackbird/(92)jpg,Blackbird,Turdus merula,5,Green,https://img2.juzaphoto.com/002/shared_files/uploads/1792533_m.jpg
